id,symbol,name,market_cap,current_price
nekoverse-city-of-greed-anima-spirit-gem,asg,Nekoverse: City of Greed Anima Spirit Gem,0.0,0.00035508
isengard-nft-marketplace,iset-84e55e,Isengard NFT Marketplace,0.0,0.00016574
nftpunk-finance,nftpunk,NFTPunk.Finance,0.0,4.656e-12
jaderoll,jade,Jaderoll,0.0,0.00241127
nemo,nemo,NEMO,0.0,0.00056792
nftbomb,nbp,NFTBomb,0.0,3.598e-05
noggles,nogs,Noggles,0.0,1.486e-05
neorbit,safo,SAFEONE CHAIN,0.0,7.641e-05
ndau,ndau,Ndau,0.0,7.98
hydraverse,hdv,Hydraverse,0.0,9.783e-05
internet-money,im,Internet Money (ETH),0.0,7.316e-09
istep,istep,iSTEP,0.0,1.0008e-08
nugget-trap,ngtg$$,Nugget Trap Gold Token,0.0,0.092474
ngmi-bp,ngmi,NGMI BP,0.0,3.816e-05
internet-of-energy-network,ioen,Internet of Energy Network,0.0,0.00140681
noka-solana-a,noka,Noka Solana A,0.0,8.93e-06
old-bitcoin,bc,Old Bitcoin,0.0,9e-06
iris-token-2,iris,Iris,0.0,0.00285397
industry-sonic,insn,Industry Sonic,0.0,0.00015056
nebula-project,nbla,Nebula Project,0.0,0.00015679
ofero,ofe,Ofero,0.0,0.00108422
ilcapo,capo,ILCAPO,0.0,1.366e-05
kabochan,kabo,KaboChan,0.0,5.022e-05
ishares-msci-world-etf-tokenized-stock-defichain,durth,iShares MSCI World ETF Tokenized Stock Defichain,0.0,5.71
multichain-bridged-weth-syscoin-nevm,weth,Multichain Bridged WETH (Syscoin NEVM),0.0,2416.09
nomoex-token,nomox,NOMOEX Token,0.0,0.00314413
multichain-bridged-usdc-moonbeam,usdc,Multichain Bridged USDC (Moonbeam),0.0,0.066477
neopin,npt,Neopin,0.0,0.124617
jable,jab,Jable,0.0,0.00100857
newb-farm,newb,NewB.Farm,0.0,3.2
multichain-bridged-usdc-kardiachain,usdc,Multichain Bridged USDC (KardiaChain),0.0,0.443705
intexcoin,intx,INTEXCOIN,0.0,1.291e-05
niao,niao,NIAO,0.0,1.38386e-10
kaizen,kzen,Kaizen.Finance,0.0,0.00112583
kaijuno8,kaiju,KAIJUNO8,0.0,7.99629e-10
multichain-bsc,multi,Multichain (BSC),0.0,0.04619936
multichain-bridged-usdc-kava,usdc,Multichain Bridged USDC (Kava),0.0,0.03675463
olen-mosk,olen,Olen Mosk,0.0,0.00016466
isiklar-coin,isikc,Isiklar Coin,0.0,0.240233
intelly,intl,Intelly,0.0,0.10806
multichain-bridged-usdc-dogechain,usdc,Multichain Bridged USDC (Dogechain),0.0,0.086643
indian-shiba-inu,indshib,Indian Shiba Inu,0.0,3.63e-06
jacy,jacy,JACY,0.0,3.597e-12
internet-token-2,int,Internet Token,0.0,0.00251053
kabosu-3,$kabosu,Kabosu,0.0,4.23e-06
onepunch,onepunch,ONEPUNCH,0.0,2.57172e-07
izumi-finance,izi,iZUMi Finance,0.0,0.00602577
javor-meelay,meelay,Javor Meelay,0.0,6.7449e-08
hunter-biden-s-laptop,laptop,Hunter Biden's Laptop,0.0,1.091e-05
hokkaido-ken,doken,Hokkaido Ken,0.0,1.7269e-08
indigg,indi,IndiGG,0.0,0.00120164
ihf-smart-debase-token,ihf,IHF Smart Debase Token,0.0,0.174703
multichain-bridged-wbnb-energi,wbnb,Multichain Bridged WBNB (Energi),0.0,604.6
itam-games,itam,ITAM Games,0.0,0.00805968
jalapeno-finance,jala,Jalapeno Finance,0.0,3.143e-05
jax-network,wjxn,Jax.Network,0.0,0.00814145
one-basis-cash,obs,One Basis Cash,0.0,0.107656
nola-2,nola,Nola,0.0,0.0001844
iris-ecosystem,iristoken,Iris Ecosystem,0.0,0.0030315
multichain-bridged-wbtc-milkomeda,wbtc,Multichain Bridged WBTC (Milkomeda),0.0,8525.56
idriss,idriss,IDRISS,0.0,0.00429675
hunny-love-token,love,HunnyDAO,0.0,0.00446627
interbtc,ibtc,interBTC,0.0,85032.0
ishook,shk,iShook,0.0,0.00199855
hydro-staked-inj,hinj,Hydro Staked INJ,0.0,12.45
kaif,kaf,KAIF,0.0,0.00159948
illuminex,ix,illumineX,0.0,0.02078522
normus,normus,Normus,0.0,3.47e-05
jason-eth,jason,Jason (Eth),0.0,1.984e-05
kabosu,kabosu,Kabosu,0.0,3.217e-09
jaypegggers,jay,Jaypeggers,0.0,5.47
onecoinbuy,ocb,OneCoinBuy,0.0,0.00067462
hydra-2,hydra,Hydra,0.0,2.48e-06
num-ars,nars,Num ARS,0.0,0.00082089
indigo-protocol-ieth,ieth,Indigo Protocol iETH,0.0,2335.11
multichain-fantom,multi,Multichain (Fantom),0.0,0.343884
multichain-bridged-usdc-fantom,usdc,Multichain Bridged USDC (Fantom),0.0,0.067266
casinocoin,csc,Casinocoin,0.0,0.00010573
the-dare,dare,The Dare,0.0,0.00025166
bubsy-ai,bubsy,Bubsy AI,0.0,0.02015541
tomwifhat,twif,Tomwifhat,0.0,0.00039029
chatni,chatni,Chatni,0.0,3.881e-05
sugar-kingdom-odyssey,sko,Sugar Kingdom Odyssey,0.0,0.00088216
the-cat-is-blue,blue,The Cat Is Blue,0.0,6.31e-06
comp-yvault,yvcomp,COMP yVault,0.0,48.44
chappie,chap,Chappie,0.0,2.559e-05
cpucoin,cpu,CPUcoin,0.0,0.00077619
crazy-frog,crazy,Crazy Frog Coin,0.0,6.975e-05
cloudcoin-finance,ccfi,CloudCoin Finance,0.0,3.752e-05
cheesecakeswap,ccake,CheesecakeSwap,0.0,0.00053131
constitutiondao-wormhole,people,ConstitutionDAO (Wormhole),0.0,0.02022916
stream-until-100m-mc,live,Stream until 100M MC,0.0,0.00027121
tea-meme-coin,tea,Tea Meme Coin,0.0,7.40245e-07
creamy,creamy,Creamy,0.0,0.00071127
collateralized-debt-token,cdt,Collateralized Debt Token,0.0,0.951142
theca,theca,Theca,0.0,0.00040887
crazy-frog-on-base,frog,CRAZY FROG,0.0,1.94e-06
tether-usd-celer,ceusdt,Celer Bridged Tether (Milkomeda),0.0,0.635599
tokyo-au,tokau,Tokyo AU,0.0,1.456e-09
the-word,twd,THE WORD,0.0,1.43e-06
sweets,$swts,SWEETS,0.0,7.07304e-10
buff-doge-coin,dogecoin,Buff Doge Coin,0.0,1.969e-09
compound-sushi,csushi,cSUSHI,0.0,0.01684011
swing-bydney,plsr,Swing Bydney,0.0,2.174e-05
burrial,burry,Burrial,0.0,7.7052e-07
codexchain,cdx,CodeXChain,0.0,0.00104106
the-citadel,citadel,The Citadel,0.0,1.104e-12
tao-subnet-sharding,taoshard,TAO Subnet Sharding,0.0,0.00012358
cloudnet-ai,cnai,Cloudnet Ai,0.0,2.136e-05
sumo-kitty,suki,SUMO KITTY,0.0,2.97e-06
taox,taox,TAOx,0.0,0.00031187
ton-cats-jetton,cats,TON Cats Jetton,0.0,0.00016586
bxh,bxh,BXH,0.0,0.00033986
chaos-2,chaos,Chaos,0.0,1.742e-05
chat-ai,ai,Chat AI,0.0,0.0002227
the-winners-circle,hrse,The Winners Circle,0.0,0.00579142
tear-2,tear,TEAR,0.0,0.55715
coke-pets,ekoc,Coke Pets,0.0,0.00126576
three-arrowz-capitel,3ac,Three Arrowz Capitel,0.0,0.00101546
streamcoin,strm,StreamCoin,0.0,0.00144345
tong,tong,Tong,0.0,3.2486e-07
tomatocoin-2,tcoin,TomatoCoin,0.0,0.00684407
crazy-bunny-equity-token,cbunny,Crazy Bunny Equity,0.0,1.935e-08
token-name-service,tkn,Token Name Service,0.0,0.0084091
sukhavati-network,skt,Sukhavati Network,0.0,0.00086073
sundae-the-dog,sundae,Sundae the Dog,0.0,0.0049555
toncapy,tcapy,TonCapy,0.0,0.00323556
chainzoom,zoom,ChainZoom,0.0,0.00030561
burp,burp,Burp,0.0,0.00017993
coinxpad,cxpad,CoinxPad,0.0,5.48e-06
buffy,buffy,Buffy,0.0,0.02348429
thrupenny,tpy,Thrupenny,0.0,0.00267857
starlink-program,slk,Starlink Program,0.0,6.316e-05
cod3x-usd,cdxusd,Cod3x USD,0.0,1.001
tether-usd-wormhole-from-ethereum,usdtet,Bridged Tether (Wormhole Ethereum),0.0,0.999459
cat-in-a-box-ether,boxeth,Cat-in-a-Box Ether,0.0,2174.55
swap315,s315,SWAP315,0.0,0.00887177
starship-4,stship,Starship on Solana 🚀,0.0,5.26e-06
thor,thor,ThorFi,0.0,0.02336912
cheelee,cheel,Cheelee,0.0,8.21
cmusicai,cms,CmusicAI,0.0,7.296e-05
tezos-domains,ted,Tezos Domains,0.0,0.00722897
business-alliance-coin,bac,Business Alliance Coin,0.0,5.75
cat-inu,cat,CAT INU,0.0,7.9694e-14
bubcat-2,bub,BUBCAT [OLD],0.0,0.113904
swing-xyz,$swing,Swing.xyz,0.0,0.00290302
create-ai,create,Create AI,0.0,0.00016965
suizuki,zuki,Suizuki,0.0,1.485e-05
casinu-inu,casinu,Casinu Inu,0.0,1.04e-06
tbcc,tbcc,TBCC,0.0,0.00073156
cloud-binary,cby,Cloud Binary,0.0,0.0015199
starpad,srp,Starpad,0.0,0.00020086
starsharks,sss,StarSharks,0.0,0.03994053
three-hundred-ai,thnd,Three Hundred AI,0.0,1227.21
crabby,crab,CRABBY,0.0,0.00303554
conan-2,conan,Conan,0.0,2.36266e-07
coast-cst,cst,Coast CST,0.0,1.009
the-worked-dev,work,Work.Courses,0.0,0.00090214
tear,tear,TEAR,0.0,0.00057493
buy-the-dip,dip,Buy the DIP,0.0,0.00045693
byat,byat,Byat,0.0,8.06e-06
tdoge,tdoge,τDoge,0.0,0.00636631
coding-dino,dino,Coding Dino,0.0,3.529e-05
crazy-bunny,crazybunny,Crazy Bunny,0.0,0.0
cat-of-elon,eloncat,Cat of ELON,0.0,1.279e-05
catalina-whales-index,whales,Catalina Whales Index,0.0,0.19841
tether-pulsechain,usdt,Bridged Tether (PulseChain),0.0,0.9957
cola-token-2,cola,Cola Token,0.0,0.00203873
swapbased-coin,coin,SwapBased COIN,0.0,0.00083847
coc,coc,COC,0.0,1.8279e-08
tatsu,tatsu,Tatsu,0.0,6.07
threefold-token,tft,ThreeFold,0.0,0.01138324
catcoin-bsc,cat,Catcoin BSC,0.0,2.58326e-13
clown-pepe,honk,Clown Pepe,0.0,4.79343e-07
bullbar,bull,BullBar,0.0,5.09448e-07
tcg-verse,tcgc,TCG Verse,0.0,0.0280474
stzil,stzil,stZIL,0.0,0.01592934
build-4,build,BUILD,0.0,0.080775
casperpad,cspd,CasperPad,0.0,2.399e-05
bullet-game,bullet,Bullet Gate Betting Token,0.0,0.01348192
bulei,bulei,Bulei,0.0,1.5659e-07
sundaeswap,sundae,SundaeSwap,0.0,0.00660579
tokuda,tkd,TOKUDA,0.0,2.44863e-07
chatter-shield-2,shield,Chatter Shield,0.0,0.00044552
cneta,cneta,cNETA,0.0,0.00019678
taostack,tst,TaoStack,0.0,0.00011469
chainx,pcx,ChainX,0.0,0.054827
cradle-games,cradle,Cradle Games,0.0,1.95
tether-usd-wormhole,usdtso,Bridged Tether (Wormhole),0.0,1.0
sweet,sweet,Sweet,0.0,0.00053918
sugarchain,sugar,Sugarchain,0.0,4.437e-05
street-runner,srg,Street Runner,0.0,0.00023196
thundercore-bridged-tt-wbnb-thundercore,tt-wbnb,ThunderCore Bridged TT-WBNB (ThunderCore),0.0,608.22
chainpulse,cp,ChainPulse,0.0,0.00056856
bubblefong,bbf,Bubblefong,0.0,0.00676074
thorecoin,thr,Thorecoin,0.0,120.65
charm,charm,Charm,0.0,5.70857e-07
cockcardano,$cock,Cockcardano,0.0,0.00243326
crafting-finance,crf,Crafting Finance,0.0,0.00036986
this-is-fine,fine,This is Fine,0.0,2.04103e-07
sunala,sun,Sunala,0.0,3.546e-05
colle-ai,colle,Colle AI,0.0,0.00041192
byin,byin,BYIN,0.0,6.7075e-08
sunbeans,beans,SUNBEANS,0.0,4.01792e-07
chax,chax,CHAX,0.0,3.301e-05
cpi-token,cpi,CPI Token,0.0,0.00401836
textopia,txt,Textopia,0.0,0.00458562
taxa-token,txt,Taxa Network,0.0,0.00045342
codemong-ai-games,coai,CodeMong Ai Games,0.0,3.25e-06
the-big-red,$td,The Big Red,0.0,2.4e-06
checoin,checoin,CheCoin,0.0,2.99e-06
compound-meta,coma,Compound Meta,0.0,0.01126762
burnking,burnking,BurnKing,0.0,8.559e-05
thug-life,thug,Thug Life,0.0,1.099e-05
bucky,bucky,Bucky,0.0,2.50635e-07
butane-token,btn,Butane Token,0.0,0.902043
this-is-the-one,theone,This Is The One,0.0,1.163e-05
summer,summer,Summer,0.0,0.0019477
catamoto,cata,Catamoto,0.0,4.841e-05
coinwind,cow,CoinWind,0.0,0.00628586
sweeper,sweep,Sweeper,0.0,8.447e-05
tomoe,tomoe,TomoChain ERC-20,0.0,0.286542
catman,catman,Catman,0.0,1.241e-05
tonex,tnx,Tonex,0.0,0.00259904
catsaidmeow,meow,Catsaidmeow,0.0,5.02e-06
toly-s-minutes,toly,toly's minutes,0.0,55.66
tate,tate,TATE,0.0,2.50885e-10
cream,crm,Creamcoin,0.0,0.00025357
conan,conan,CONAN,0.0,2.84587e-10
swamp-coin,swamp,Swamp Coin,0.0,0.00171684
connectome,cntm,Connectome,0.0,0.00025938
colizeum,zeum,Colizeum,0.0,0.00096911
cat-in-hoodie,hodi,Cat in Hoodie,0.0,0.00039364
business-coin,business,Business Coin,0.0,0.00756861
ton-dog,tdog,TON DOG,0.0,1.653e-05
content-bitcoin,ctb,Content Bitcoin,0.0,24.6
starmon-token,smon,StarMon,0.0,0.00523347
stratum-exchange,strat,Stratum Exchange,0.0,0.0005381
sugaryield,sugar,SugarYield,0.0,0.00109568
crazyrabbit,crc,CrazyRabbit,0.0,0.00101783
taraxa-bridged-usdt-taraxa,usdt,Taraxa Bridged USDT (Taraxa),0.0,1.001
cat-gold-miner,catgold,Cat Gold Miner,0.0,0.00014182
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,0.0,1.037
sui-rwa,suirwa,Sui RWA,0.0,0.00145971
streeth,streeth,STREETH,0.0,0.00017485
sweep-token,sweep,Sweep Token,0.0,3.537e-12
crazybunny,crazybunny,CrazyBunny,0.0,8.2251e-11
texan,texan,Texan,0.0,2.37027e-07
the-big-debate,tbd,The Big Debate,0.0,3.70192e-07
tomtomcoin,toms,TomTomCoin,0.0,8e-06
swappi,ppi,Swappi,0.0,0.00174053
compound-maker,cmkr,cMKR,0.0,32.98
thing,thing,Thing,0.0,1.7529e-08
cloutcontracts,ccs,CloutContracts,0.0,0.560355
cheezburger-cat,cheez,Cheezburger Cat,0.0,9.98e-06
bucci,brrr,BUCCI,0.0,1.258e-05
swapblast-finance-token,sbf,SwapBlast Finance Token,0.0,7.105e-05
cheepepe,cheepepe,cheepepe,0.0,0.0002851
swinca-2,swi,Swinca,0.0,1.211e-05
tombplus,tomb+,Tomb+,0.0,0.00757281
the-coq-father-boss,bosscoq,THE COQ FATHER BOSS,0.0,8.34e-06
cheese-swap,cheese,Cheese Swap,0.0,2.70529e-07
bucket-protocol-buck-stablecoin,buck,Bucket Protocol BUCK Stablecoin,0.0,1.0
thoreum-v2,thoreum,Thoreum V3,0.0,6683.28
bull-btc-club,bbc,Bull BTC Club,0.0,2.049e-05
swana-solana,swana,Swana Solana,0.0,4.29e-06
subava-token,subava,Subava Token,0.0,5.3493e-08
suirex,rex,suirex,0.0,8.9e-06
co2dao,co2,Co2DAO,0.0,1.05e-09
compound-yearn-finance,cyfi,cYFI,0.0,112.54
bullbear-ai,aibb,BullBear AI,0.0,8.8739e-11
crazypepe-2,crazypepe,CrazyPepe,0.0,4.0616e-11
storyfire,blaze,StoryFire,0.0,3.252e-05
token-teknoloji-a-s-ons-gold,onsg,Token Teknoloji A.Ş. ONS Gold,0.0,2872.68
the-wonders,boom,BOOM,0.0,0.232829
checks-token,checks,Checks Token,0.0,6.2149e-08
cloudbric,clbk,Cloudbric,0.0,0.00155288
btrips,btr,BTRIPS,0.0,3.864e-05
bugs-bunny,bugs,Bugs Bunny,0.0,0.00145276
bubcat-3,bub,BUBCAT,0.0,0.00267165
tapify,tap (bitcoin),Tapify,0.0,0.910039
suipepe,spepe,SuiPepe,0.0,3.132e-09
buttman,butt,Buttman,0.0,5.198e-05
chaingpu,cgpu,ChainGPU,0.0,2.26
btour-chain,msot,BTour Chain,0.0,0.00489057
cloudgpu,cgpu,CloudGPU,0.0,0.0009541
the-blox-project,blox,The Blox Project,0.0,0.000669
catscoin-2,cats,Catscoin,0.0,1.489e-05
butter-2,butter,Butter,0.0,2.454e-05
chains-of-war,mira,Chains of War,0.0,0.0011847
compute-network,dcn,Compute Network,0.0,0.00115845
cats-coin-1722f9f2-68f8-4ad8-a123-2835ea18abc5,cts,Cats Coin (BSC),0.0,2.9907e-11
cloudname,cname,Cloudname,0.0,1.992e-05
codyfight,ctok,Codyfight,0.0,0.0009299
tetra,tetrap,TETRA,0.0,0.0001029
clubrare-empower,mpwr,Empower,0.0,3.199e-05
cheesed,cheesed,Cheesed,0.0,3.4189e-08
streamer-inu,strm,Streamer Inu,0.0,0.00014991
tomarket,toma,Tomarket,0.0,3.55e-06
tether-avalanche-bridged-usdt-e,usdte,Bridged Tether (Avalanche),0.0,0.999291
cats-do-something,cds,Cats Do Something,0.0,7.054e-05
swapmode,smd,SwapMode,0.0,0.00937412
toku,toku,Toku,0.0,1.67342e-07
tg20-tgram,tgram,TG20 TGram,0.0,3.43616e-07
consciousdao,cvn,ConsciousDao,0.0,0.150448
tokyo,tokc,Tokyo Coin,0.0,4.372e-05
tapswaptoken,taps,TapSwapToken,0.0,0.00683365
coda,coda,CODA,0.0,0.282732
bubba,bubba,Bubba,0.0,3.409e-05
tether-6069e553-7ebb-487e-965e-2896cd21d6ac,zusdt,Bridged Tether (Zilliqa),0.0,1.022
changenow,now,ChangeNOW,0.0,0.090643
cheetahcoin,chta,Cheetahcoin,0.0,4e-06
tard,tard,Tard,0.0,6.45e-06
tether-rainbow-bridge,usdt.e,Bridged Tether (Rainbow Bridge),0.0,0.999115
taopad,tpad,TaoPad,0.0,0.04381154
subdao,gov,SubDAO,0.0,0.00016
crappy-bird,crappy,Crappy Bird,0.0,2.097e-05
token-teknoloji-a-s-ons-silver,onss,Token Teknoloji A.Ş. ONS Silver,0.0,31.48
toly,toly,Toly,0.0,2.191e-05
thundercore-bridged-busd-thundercore,busd,Thundercore Bridged BUSD (Thundercore),0.0,0.988068
succession,sccn,Succession,0.0,0.0028341
cheeky-dawg,dawg,Cheeky Dawg,0.0,6.57203e-07
crazy-tiger,crazytiger,Crazy Tiger,0.0,0.0
token-teknoloji-a-s-usd,usdot,Token Teknoloji A.Ş. USD,0.0,1.004
tom-coin,tmc,Tom Coin,0.0,7.8234e-11
taproot,taproot,Taproot,0.0,0.00059867
clown-sol,clown,CLOWN (SOL),0.0,6.54e-06
phpcoin,php,PHPCoin,,
unified-restaked-lst,urlrt,Unified Restaked LST,,
opz,opz,OPZ,,
bitcoin-bridged-zed20,btc.z,Bitcoin Bridged ZED20,,
dinari-defi,defi.d,Dinari DEFI,,
x-pass,xpass,X-PASS,,
gorilla-finance,gorilla,Gorilla Finance,,
bracelet,brc,Bracelet,,
dinari-arm,arm.d,Dinari ARM,,
infinitorr,torr,InfiniTORR,,
multichain-bridged-wavax-velas,wavax,Multichain Bridged WAVAX (Velas),,
multichain-bridged-dai-moonbeam,dai,Multichain Bridged DAI (Moonbeam),,
coloredbitcoin-arc-20,coloredbitcoin (arc20),Coloredbitcoin (ARC-20),,
jade,jade,DeFi Kingdoms Jade,,
xalgo,xalgo,Folks Finance Staked xALGO,,
gyroscope,gyfi,Gyroscope,,
dear-token,dear,DEAR Token,,
leetswap-canto,leet,LeetSwap (Canto),,
dinari-blk,blk.d,Dinari BLK,,
bully-2,bully,Bully,,
givestation,gvst,GiveStation,,
dinari-boxx,boxx.d,Dinari BOXX,,
backed-ernx-bond,bernx,Backed ERNX € Bond,,
layerzero-bridged-frax-solana,frax,LayerZero Bridged Frax (Solana),,
mev-capital-elixir-usdc,mc.eusdc,MEV Capital Elixir USDC,,
mev-capital-pendle-wbtc,pwbtc,MEV Capital Pendle WBTC,,
asset-chain,asset,Asset,,
xplus-ai,xpai,XPlus AI,,
whitebridge,wbai,WhiteBridge Network,,
redux-vault,redux,Redux Vault,,
aquadao,$aqua,AquaDAO,,
gpt360,g360,GPT360,,
eris-amplified-juno,ampjuno,Eris Amplified JUNO,,
eraape,eape,EraApe [OLD],,
bridged-arbitrum-lightlink,arb.e,Bridged Arbitrum (Lightlink),,
common,cmn,Common,,
re7-usda,re7usda,Re7 USDA,,
bluecore,bcor,BlueCore,,
neptune-protocol,npt,Neptune Protocol,,
dinari-cat,cat.d,Dinari CAT,,
stxai,stxai,stXAI,,
dinari-jnj,jnj.d,Dinari JNJ,,
mb-coin,mbc,MB COIN,,
eos-wrapped-ram,wram,EOS Wrapped RAM,,
eazyswap-token,eazy,EazySwap Token,,
dinari-eem,eem.d,Dinari EEM,,
swisstronik,swtr,Swisstronik,,
dracoo-point,dra,Dracoo Point,,
yield-24,y24,Yield 24,,
trellis,treis,Trellis,,
lee,lee,Lee,,
redstone-oracles,red,RedStone,,
dinari-bac,bac.d,Dinari BAC,,
stride-staked-saga,stsaga,Stride Staked SAGA,,
blockx,bcx,BlockX,,
init,init,Inite,,
elixir-finance,elx,Elixir,,
massa-bridged-weth-b-massa,weth.b,Massa Bridged WETH.b (Massa),,
zedxion-2,zedx,Zedxion,,
jaxinu,jaxinu,JAXInu,,
dominator-domains,domdom,Dominator Domains,,
corridor-finance,oooi,Corridor Finance,,
zizle,zizle,Zizle,,
prospera-tax-credit,ptc,Prospera Tax Credit,,
optio,opt,Optio,,
echolinkv8,eko,EchoLinkV8,,
based-degen-apes,apes,Based Degen Apes,,
yeth,yeth,yETH,,
xp-2,t3xp,XP,,
bridged-usdc-x-layer,usdc.e,X Layer Bridged USDC (X Layer),,
pedro,pedro,PEDRO,,
caduceus-protocol,cad,Caduceus Protocol,,
torq-swap,tqs,Torq Swap,,
phase-dollar,cash,Phase Dollar,,
refluid,rld,Refluid,,
zeddex,zed,ZedDex,,
mtfi,mtfi,MTFi,,
clp,clp,CLP,,
handz-of-gods,handz,Handz of Gods,,
ever,$ever,EVER,,
toptrade,ttt,TopTrade,,
pandora-finance,pan,Pandora Finance,,
redsonic-vault-tether-usd,rsvusdt,RedSonic Vault Tether USD,,
dinari-brrr,brrr.d,Dinari BRRR,,
spark-2,spk,Spark,,
multichain-bridged-wavax-telos,wavax,Multichain Bridged WAVAX (Telos),,
match-finance-eslbr,meslbr,Match Finance esLBR,,
kensetsu-token,ken,Kensetsu Token,,
dinari-avgo,avgo.d,Dinari AVGO,,
moonbase-2,moon,MoonBase,,
kerc,kerc,KERC,,
proof-of-gorila,pog,Proof Of Gorila,,
dinari-lmt,lmt.d,Dinari LMT,,
dexlab-2,dxl,Dexlab,,
layerzero-bridged-swbtc-swellchain,swbtc,Layerzero Bridged swBTC (Swellchain),,
gameplan,gplan,Gameplan,,
bridged-usdc-lightlink,usdc.e,Lightlink Bridged USDC (Lightlink),,
omni-layer,omni,Omni Layer,,
cloudbase,cloud,CloudBase,,
elucks,elux,ELUCKS,,
uniq-digital-coin,udc,Uniq Digital Coin,,
meter-io-wrapped-stmtrg,wstmtrg,Meter.io Wrapped stMTRG,,
quantoz-eurd,eurd,Quantoz EURD,,
vicpool-staked-vic,svic,Vicpool Staked VIC,,
oak-network,ap,Ava Protocol,,
cornermarket,cmt,CornerMarket,,
coinshift-usdl-morpho-vault,csusdl,Coinshift USDL Morpho Vault,,
dinari-arkb,arkb.d,Dinari ARKB,,
pegasus-gold-real-estate,pgre,Pegasus Gold Real Estate,,
dinari-mcd,mcd.d,Dinari MCD,,
redemption-token,rdtn,Redemption Token,,
uomi,uomi,UOMI,,
pulsechain-flow,flow,Pulsechain FLOW,,
gosh,gosh,GOSH,,
anchored-coins-chf,achf,Anchored Coins ACHF,,
dinari-meli,meli.d,Dinari MELI,,
nearlend-dao,neld,Nearlend DAO,,
betterfan,bff,BetterFan,,
jace,jace,Jace,,
dinari-arkk,arkk.d,Dinari ARKK,,
real-ether,reeth,Real Ether,,
dinari-brk-a-d,brk.a.d,Dinari BRK.A,,
dinari-ccl,ccl.d,Dinari CCL,,
moonwell-flagship-usdc-morpho-vault,mwusdc,Moonwell Flagship USDC (Morpho Vault),,
toupee-tech,wig,Toupée Tech,,
m-2,m,M by M^0,,
forcefi,forc,Forcefi,,
sunrise-layer,rise,Sunrise,,
red-pepe,redpepe,Red Pepe,,
bricks-exchange,brx,Bricks,,
optionflow-finance,opt,OptionFlow Finance,,
bridged-curve-dao-token-stargate,crv,Bridged Curve DAO Token (Stargate),,
neptune-usd,usdn,Neptune USD,,
pangolin-hedera,pbar,Pangolin Hedera,,
opticash,opch,Opticash,,
eris-amplified-mnta,ampmnta,Eris Amplified MNTA,,
inflection-ai,inf,Inflection AI,,
dinari-amzn-dshares,amzn.d,Dinari AMZN,,
zapper-protocol,zap,Zapper Protocol,,
cerra,cerra,Cerra,,
easy-swap-bot,ezswap,Easy Swap Bot,,
solmoon-bsc,smoon,Solmoon BSC,,
shibaments,sbmt,Shibaments,,
initia,init,Initia,,
angle-staked-agusd,stusd,Angle Staked USDA,,
rate,rate,Rate,,
phronai,phron,PhronAI,,
rb-share,rbx,RB Share,,
denchcoin,dench,DENCHCOIN,,
voy-finance,voy,Voy Finance,,
crescentswap-moonlight,mnlt,Crescentswap Moonlight,,
mev-capital-m-0-morpho-vault,mc.wm,MEV Capital M^0 Morpho Vault,,
dinari-dal,dal.d,Dinari DAL,,
bullishmarketcap,$bmc,BullishMarketCap,,
dinari-btcw,btcw.d,Dinari BTCW,,
dinari-azn,azn.d,Dinari AZN,,
play-token-2,play,PLAY Token,,
equinox-ecosystem,nox,Equinox Ecosystem,,
omeletteswap,omlt,OmeletteSwap,,
gamepass-network,gpn,GamePass Network,,
dinari-jpm,jpm.d,Dinari JPM,,
fullhouse-gg,fh,Fullhouse.gg,,
bridged-chainlink-lightlink,link.e,Bridged Chainlink (Lightlink),,
solland,sln,Solland,,
multichain-bridged-wbnb-shiden-network,wbnb,Multichain Bridged WBNB (Shiden Network),,
erbiechain,erb,ErbieChain,,
kaleidocube,$kalei,KaleidoCube,,
xraid,xraid,XRAID,,
mausdt,mausdt,Morpho-Aave Tether USD,,
eyeverse,eye,Eyeverse,,
reddio-usdt,rsvusdt,Reddio USDT,,
dinari-bitb,bitb.d,Dinari BITB,,
tidefi,tdfy,Tidefi,,
callisto-bridged-wbnb-callisto,wbnb,Callisto Bridged WBNB (Callisto),,
dinari-cost,cost.d,Dinari COST,,
layerzero-bridged-rseth-linea,rseth,KelpDAO Bridged rsETH (Linea),,
arbitrum-ecosystem-index,arbi,Arbitrum Ecosystem Index,,
re7-rwa,re7rwa,Re7 RWA,,
arbus,arbus,Arbus,,
metaverse-kombat,mvk,Metaverse Kombat,,
liberland-merit,llm,Liberland Merit,,
ned,ned,NED,,
backbone-labs-staked-juno,bjuno,Backbone Labs Staked JUNO,,
dominica-coin,dmc,Dominica Coin,,
multichain-bridged-wbnb-telos,wbnb,Multichain Bridged WBNB (Telos),,
injective-kings,ikings,Injective Kings,,
pulsr,pulsr,PULSR,,
merlinuniverse-egg,egg,MerlinUniverse Egg,,
lightchain-ai,lcai,Lightchain AI,,
elseverse-world,ells,ElseVerse World,,
pangea-governance-token,stone,PANGEA GOVERNANCE TOKEN,,
stacking-dao-stacked-stacks-btc,ststxbtc,Stacking DAO Stacked Stacks BTC,,
tocen,toce,Tocen,,
treasure-labs-loot,loot,Treasure Labs LOOT,,
optimuselonai,optimuselo,OptimusElonAI,,
